Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_20,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,ATR
2019-02-01 00:00:00,27334.55078125,27533.05078125,26930.44921875,27085.94921875,231600.0,,,24484.32345077739,66.51281321899006,2621.3055029473253,,32333.369412409567,24212.90263671875,16092.435861027934,1105.5921816246089
2019-05-27 00:00:00,31234.900390625,31700.75,31142.5,31647.650390625,232000.0,,,25166.545064096208,76.08131153642918,2870.4032828712698,,32843.0067389485,24985.75517578125,17128.503612614008,1356.2499387407083
2019-06-06 00:00:00,31523.94921875,31541.5,30800.80078125,30857.400390625,274600.0,,,25708.53128567038,72.23087178154822,2969.8143265966246,,33023.68682224794,25678.752734375,18333.818646502063,1319.8642009288722
2019-07-04 00:00:00,31471.0,31608.349609375,31428.05078125,31471.849609375,242986000.0,,,26257.41874507082,73.35982411387548,3062.872326149576,,33146.08946706057,26368.7751953125,19591.460923564428,1279.2274164875241
2019-07-22 00:00:00,29617.05078125,29635.150390625,29194.099609375,29284.94921875,339800.0,,,26545.754980659312,63.46958666237341,2926.4228949101525,,32574.833630470086,26941.59267578125,21308.35172109241,1350.5504581669866
2019-08-02 00:00:00,28224.25,28541.19921875,27937.55078125,28204.94921875,310300.0,,,26703.77347952509,59.223198114852266,2700.014675051232,,31739.39074562172,27398.01259765625,23056.634449690777,1350.3253138336306
2019-10-01 00:00:00,29226.150390625,29526.400390625,28077.349609375,28725.5,1187300.0,,,26896.318862427463,60.5917620987986,2533.385338052918,,31728.010889113117,27629.842578125,23531.674267136885,1357.3771329347999
2019-11-07 00:00:00,30722.599609375,30821.349609375,30462.55078125,30633.150390625,364800.0,,,27252.207579398655,65.20109326644669,2526.14203865335,,32074.928086457916,27874.68759765625,23674.447108854587,1410.125166966243
2019-11-28 00:00:00,31981.69921875,32157.05078125,31905.900390625,32122.94921875,498300.0,,,27716.087735527355,68.31769424434223,2610.5234964824267,2683.3825431198493,32605.850296388802,28227.90751953125,23849.9647426737,1418.251968656154
2019-12-04 00:00:00,31549.30078125,32017.75,31444.0,31979.30078125,516800.0,,,28122.10802559618,67.68820751698198,2635.425635135034,2673.7911615228863,32961.28796571377,28585.93759765625,24210.587229598736,1365.4446293771432
2019-12-05 00:00:00,32083.80078125,32126.94921875,31628.30078125,31712.94921875,393300.0,,,28464.092901134638,66.4653172593767,2603.6550990636024,2659.76394903103,33240.644889338015,28893.17001953125,24545.695149724488,1303.5306156716329
2019-12-06 00:00:00,31797.150390625,31883.69921875,31250.650390625,31341.55078125,485400.0,,,28738.136508764674,64.70976484648546,2519.4651444599076,2631.7041881168057,33376.21149873919,29179.98505859375,24983.75861844831,1255.639059418302
2019-12-09 00:00:00,31321.400390625,31537.650390625,31122.05078125,31316.650390625,494500.0,,,28983.70925941804,64.58659288312799,2422.80614437057,2589.9245793675586,33426.00835519017,29463.54755859375,25501.08676199733,1195.636241558066
2019-12-10 00:00:00,31386.400390625,31412.80078125,31126.0,31160.349609375,505400.0,,,29191.008340366323,63.76610605822697,2306.9973937237046,2533.339142238788,33583.69537487356,29630.2375,25676.779625126434,1130.7194229646327
2019-12-11 00:00:00,31151.650390625,31337.849609375,30996.400390625,31256.75,815400.0,,,29387.745641283815,64.06928388671295,2197.663533138857,2466.204020418802,33737.60542669152,29786.6474609375,25835.68949518348,1074.3429798064446
2019-12-12 00:00:00,31356.80078125,31711.44921875,31352.099609375,31665.44921875,529700.0,,,29604.66979151869,65.39141923455438,2119.56128906937,2396.8754741489156,33924.02502337894,29956.207421875,25988.38982037106,1030.0827111595559
2019-12-13 00:00:00,31775.55078125,32105.05078125,31770.5,32014.25,390500.0,,,29834.15362089786,66.5235781736991,2062.040091347473,2329.9083975886274,34128.08481543773,30144.02490234375,26159.96498924977,987.9054862553019
2019-12-16 00:00:00,32159.0,32186.94921875,31897.75,31974.19921875,306000.0,,,30037.96748735997,66.2555600480396,1990.279659399006,2261.982649950703,34261.91875218884,30351.75986328125,26441.60097437367,937.9978957192088
2019-12-17 00:00:00,32082.400390625,32213.349609375,31987.349609375,32140.25,259900.0,,,30238.18486951616,66.85185672151567,1924.6220652439551,2194.5105330093534,33843.68069522754,30705.27734375,27566.873992272464,888.0802167839082
2019-12-18 00:00:00,32292.25,32293.650390625,32017.30078125,32244.25,258800.0,,,30429.238691467002,67.24229352492108,1859.5442115299484,2127.5172687134723,33780.4097814062,30942.01484375,28103.6199060938,844.3851733975577
2019-12-19 00:00:00,32281.650390625,32328.349609375,32085.05078125,32241.44921875,436900.0,,,30601.83017025586,67.21933117861204,1787.1424779331646,2059.442310557411,33470.15358943864,31199.78984375,28929.42609806136,801.4504344495178
2019-12-20 00:00:00,32266.849609375,32443.349609375,32199.44921875,32384.94921875,535200.0,,,30771.651032017206,67.82556761139148,1721.4984703808877,1991.8535425221064,33558.27494725393,31236.65478515625,28915.03462305857,761.6254313191951
2019-12-23 00:00:00,32381.0,32502.80078125,32196.849609375,32339.44921875,391500.0,,,30920.965145039376,67.39994183353667,1646.820134317073,1922.8468608811,33673.47172966434,31310.7572265625,28948.04272346065,729.0772699303241
2019-12-24 00:00:00,32337.80078125,32390.349609375,32246.05078125,32280.75,330800.0,,,31050.468464559435,66.81739661204327,1564.8617266822657,1851.249834041333,33750.965498936086,31351.20224609375,28951.438993251417,687.3073812299438
2019-12-26 00:00:00,32276.150390625,32314.599609375,31963.25,31997.69921875,339800.0,26555.4599609375,,31140.68091733949,63.94722069321165,1460.2365674762805,1773.0471807283227,33703.81626752936,31486.83974609375,29269.86322465814,663.3103975260192
2019-12-27 00:00:00,32142.5,32444.849609375,32056.25,32412.349609375,332400.0,26875.7339453125,,31261.792221342872,66.23536509319766,1394.70194037072,1697.378132656802,33357.06377451822,31697.209765625,30037.355756731784,647.8703970330893
2019-12-31 00:00:00,32345.94921875,32345.94921875,32108.75,32161.650390625,251400.0,27206.77095703125,,31347.49299936974,63.606886751159806,1307.464309770974,1619.3953680796367,32825.036776786445,31869.01728515625,30912.997793526054,623.2796264860829
2020-01-02 00:00:00,32133.150390625,32465.44921875,32121.400390625,32443.849609375,253600.0,27544.42494140625,,31451.907914608335,65.27726895601256,1246.7274792039789,1544.8617903045051,32760.67645354396,31959.55224609375,31158.42803864354,603.3345694602912
2020-01-03 00:00:00,32326.94921875,32329.80078125,31960.400390625,32069.25,217600.0,27884.8739453125,,31510.70239893135,61.25792542223481,1155.0513328072884,1466.899698805062,32756.140808431956,31956.86728515625,31157.593761880547,594.7713301238418
2020-01-06 00:00:00,31910.44921875,31914.44921875,31170.55078125,31237.150390625,256200.0,28222.73294921875,,31484.6498267117,53.39338597984827,1003.6839976140691,1374.2565585668635,32778.146696031006,31919.759765625,31061.372835218994,616.4804650257103
2020-01-07 00:00:00,31598.05078125,31851.44921875,31200.900390625,31399.400390625,294400.0,28579.606953125,,31476.53083279868,54.6168733591136,886.5963817491393,1276.7245232033188,32788.07646955343,31904.08232421875,31020.08817888407,618.9139195328024
2020-01-08 00:00:00,30995.5,31451.849609375,30899.55078125,31373.650390625,304500.0,28883.26796875,,31466.732695448805,54.37291720016128,782.7032766498414,1177.9202738926233,32785.69787564958,31905.6873046875,31025.676733725417,614.1556987179594
2020-01-09 00:00:00,31748.25,32172.69921875,31667.150390625,32092.400390625,308000.0,29185.1669921875,,31526.320094989394,59.77395914818854,749.7220316102248,1092.2806254361437,32784.70107328806,31944.4748046875,31104.248536086936,627.3623508184622
2020-01-10 00:00:00,32215.69921875,32347.19921875,31953.400390625,32097.400390625,444700.0,29473.6869921875,,31580.70869457374,59.80960048631457,715.7370443955915,1016.9719092280334,32752.18628163672,31991.32734375,31230.468405863277,610.6792420546435
2020-01-13 00:00:00,32139.099609375,32322.650390625,32074.05078125,32177.650390625,291400.0,29760.6680078125,,31637.56028467386,60.415817486420174,687.3557917984253,951.0486857421118,32722.535284663296,32037.37236328125,31352.209441899206,584.8164111489547
2020-01-14 00:00:00,32196.44921875,32196.44921875,31989.19921875,32071.650390625,438900.0,30020.57,,31678.902199526347,59.1467572557215,648.8308127915443,890.6051111519984,32721.28461179044,32057.682421875,31394.08023195956,557.8473817811722
2020-01-15 00:00:00,31994.75,32000.900390625,31670.349609375,31824.900390625,545700.0,30175.29,,31692.80678915479,56.187988379381224,591.5695806603217,830.798005053663,32719.385227902498,32048.21494140625,31377.044654910005,546.6654817432313
2020-01-16 00:00:00,31810.55078125,31988.900390625,31692.400390625,31853.900390625,253700.0,30297.6430078125,,31708.14903691386,56.46363822630395,542.2786485841789,773.0941337597662,32718.055605054782,32042.2,31366.34439494522,528.796518761572
2020-01-17 00:00:00,31571.650390625,31773.55078125,31445.5,31590.650390625,308100.0,30428.285,,31696.958689648254,53.1919952252248,476.48058329848936,713.7714236675109,32716.586709881387,32014.72001953125,31312.853329181115,520.1967953232454
2020-01-20 00:00:00,31923.94921875,31923.94921875,31050.94921875,31080.650390625,282200.0,30553.5240234375,,31638.26266116985,47.455223699453086,378.81565370658427,646.7802696753256,32758.43630570544,31956.5400390625,31154.64377241956,545.3970242287279
2020-01-21 00:00:00,30978.849609375,31171.25,30858.599609375,30947.55078125,227500.0,30661.1090234375,,31572.48057736796,46.05908717853267,287.362926313137,574.896801002888,32793.88342409713,31891.8451171875,30989.80681027787,528.7722646856045
2020-01-22 00:00:00,31061.599609375,31149.05078125,30614.0,30701.44921875,200600.0,30763.0330078125,,31489.525209880536,43.51016339000163,192.8051044087224,498.4784616840549,32817.67483630528,31807.6701171875,30797.66539806972,529.2207301544898
2020-01-23 00:00:00,30742.19921875,31087.25,30621.349609375,31004.05078125,343800.0,30870.206015625,,31443.289550010963,47.36708180345717,140.6632876242511,426.91542687209414,32777.664222282096,31740.9001953125,30704.13616834291,524.6978487595263
2020-01-24 00:00:00,31040.099609375,31375.44921875,30879.05078125,31241.75,424600.0,30938.51,,31424.095307152777,50.24105409545428,117.17019747830636,364.9663809933366,32716.387326620334,31688.9501953125,30661.513064004666,522.6764622409887
2020-01-27 00:00:00,31110.55078125,31227.05078125,30808.55078125,30837.400390625,309900.0,30992.6869921875,,31368.2196008168,45.67235562988605,65.17284806933458,305.0076744085362,32711.73419319261,31630.93525390625,30550.13631461989,516.285230563061
2020-01-28 00:00:00,30922.0,31048.44921875,30656.349609375,30761.400390625,239600.0,31042.43,,31310.427295084246,44.846874440322345,17.62879542049268,247.53189861092753,32630.037695034745,31548.38779296875,30466.737890902757,507.41482904962805
2020-01-29 00:00:00,30915.099609375,31082.849609375,30835.80078125,30877.0,268800.0,31094.8119921875,,31269.148505076224,46.43279068939162,-10.600095171001158,195.9054998545418,32565.079579460224,31484.1552734375,30403.230967414776,494.1315711710832
2020-01-30 00:00:00,30889.25,30909.5,30521.30078125,30647.400390625,328900.0,31151.37,,31209.93439893801,43.74241845529956,-50.91158689315853,146.54208250500173,32439.298917448494,31394.3328125,30349.366707551508,486.56497456957726
2020-01-31 00:00:00,30950.5,31033.44921875,30691.80078125,30833.599609375,333400.0,31266.643984375,,31174.0929904082,46.45211882087472,-67.06097649720687,103.82147070456001,32356.4973348774,31332.55029296875,30308.6032510601,479.385249823536
2020-02-03 00:00:00,29811.75,30105.80078125,29612.55078125,30023.25,337100.0,31316.918984375,,31064.48889608361,37.897028066931334,-143.5926781998387,54.33864092368027,32444.359101239374,31271.8552734375,30099.351445635628,532.361219702212
2020-02-04 00:00:00,30235.30078125,30776.94921875,30182.44921875,30686.69921875,336600.0,31388.933984375,,31028.50892681374,46.572685259072166,-148.99230535204333,13.672451668535555,32434.099076369377,31236.22021484375,30038.341353318123,548.1710767770539
2020-02-05 00:00:00,30761.94921875,31065.849609375,30630.849609375,31001.94921875,427600.0,31376.0199609375,,31025.97943080767,50.1371872695893,-126.37671630773548,-14.337381926718653,32417.939833637076,31217.63515625,30017.33047886292,540.0874284358358
2020-02-06 00:00:00,31070.75,31470.650390625,30917.25,31304.05078125,334000.0,31384.95296875,,31052.46241656408,53.34919940769611,-83.11848952022774,-28.093603445420474,32310.89903277706,31178.21767578125,30045.53631878544,541.0383543064904
2020-02-07 00:00:00,31367.05078125,31368.19921875,31111.05078125,31201.94921875,254400.0,31379.5549609375,,31066.699254867504,52.12704078584646,-56.42435113092506,-33.75975298252139,32185.149444955798,31133.4451171875,30081.740789419204,520.7605031060268
2020-02-10 00:00:00,31248.650390625,31248.80078125,30957.19921875,31058.150390625,239700.0,31415.018984375,,31065.8850773206,50.37664385861932,-46.33825918197181,-36.275454222411476,32013.744713180175,31077.4701171875,30141.195521194823,504.39200734845343
2020-02-11 00:00:00,31230.19921875,31505.94921875,31225.900390625,31300.599609375,198900.0,31476.9319921875,,31088.238842278162,53.228359388610265,-18.567300641545444,-32.733823506238274,31865.32147263839,31038.917578125,30212.513683611614,500.349637403921
2020-02-12 00:00:00,31441.150390625,31588.599609375,31398.150390625,31492.900390625,226000.0,31532.28,,31126.778037358814,55.41680711905945,18.742399290600588,-22.438578946870503,31796.596235564873,31022.317578125,30248.038920685125,485.18180616078376
2020-02-13 00:00:00,31586.55078125,31649.44921875,31180.599609375,31230.25,303000.0,31544.2219921875,,31136.63250999131,51.848429043825114,26.807889167175745,-12.589285324061255,31673.747118898795,30991.13505859375,30308.522998288707,484.01522067608494
2020-02-14 00:00:00,31281.849609375,31436.650390625,30776.099609375,30834.80078125,341400.0,31518.4590234375,,31107.886631063564,46.94687898522365,1.2756955329568882,-9.816289152657626,31580.43945512279,30953.342578125,30326.245701127213,496.6249035742217
2020-02-18 00:00:00,30661.5,30692.75,30252.44921875,30562.5,398900.0,31490.1230078125,,31055.94504715275,43.87133766954709,-40.46469736317522,-15.945970794761145,31573.86821307896,30927.43505859375,30281.00190410854,502.74823635463446
2020-02-19 00:00:00,30905.0,30947.150390625,30606.150390625,30838.19921875,268800.0,31472.6280078125,,31035.20734920963,47.61336274022332,-50.71304816654447,-22.89938626911781,31569.476495184696,30921.96748046875,30274.458465752803,494.31267594537485
2020-02-20 00:00:00,30862.30078125,31085.30078125,30702.44921875,30942.849609375,273100.0,31464.653984375,,31026.411373987285,49.003171891975164,-49.8162770575982,-28.282764426813888,31573.60511531813,30934.0375,30294.46988468187,486.3511678421338
2020-02-24 00:00:00,30666.349609375,30702.150390625,30428.0,30455.099609375,254200.0,31447.42296875,,30972.000729738495,43.244683729293826,-87.45480365819458,-40.11717227309003,31578.102554376157,30906.58994140625,30235.077328436346,488.38677080876715
2020-02-25 00:00:00,30517.0,30610.69921875,30329.94921875,30432.69921875,215900.0,31432.8699609375,,30920.638681072924,42.99479700373656,-117.73396758421222,-55.64053133531447,31549.38815290307,30866.13740234375,30182.88665178443,473.55557289385524
2020-02-26 00:00:00,30279.94921875,30515.349609375,30131.75,30306.849609375,291000.0,31413.871953125,,30862.182579006454,41.54240755060893,-150.15454670619874,-74.54333440949132,31565.15252276399,30839.60986328125,30114.06720379851,467.1301469282227
2020-02-27 00:00:00,30270.0,30271.94921875,29914.150390625,30187.0,358000.0,31384.30296875,,30797.879476243936,40.15137578073109,-183.4047750088248,-96.31562252935802,31590.036412150028,30810.88984375,30031.74327534997,461.81365205834965
2020-02-28 00:00:00,29501.55078125,29564.099609375,29051.5,29147.150390625,386900.0,31326.9609765625,,30640.667182375466,30.58290196065694,-290.31640676291863,-135.11577937607015,31787.354211588856,30724.39736328125,29661.44051497364,509.93410548275324
2020-03-02 00:00:00,29701.0,29791.150390625,28571.69921875,28868.400390625,368300.0,31264.845,,30471.87986887542,28.614314923273866,-393.00709937068314,-186.69404337499276,31971.85601975809,30635.44736328125,29299.038706804415,560.6138959393422
2020-03-03 00:00:00,29012.55078125,29285.349609375,28749.55078125,29177.05078125,367300.0,31205.581015625,,30348.562812911096,33.70300945528281,-444.36237325145703,-238.22770935028564,32027.773409643738,30552.619921875,29077.466434106263,558.8413910954606
2020-03-04 00:00:00,29252.94921875,29273.650390625,28125.150390625,28653.69921875,425800.0,31133.77,,30187.1472325148,29.821219541012027,-521.282870613868,-294.8387416030021,32164.158627842946,30484.1423828125,28804.126137782056,600.9598631600705
2020-03-05 00:00:00,28830.30078125,29134.30078125,28535.599609375,28815.349609375,1075700.0,31065.2480078125,,30056.499839834818,32.410680316676206,-562.7124841600453,-348.41349011441076,32217.10250950975,30390.57490234375,28564.04729517775,600.7985280682798
2020-03-06 00:00:00,27649.94921875,28047.19921875,27162.30078125,27801.44921875,1568100.0,30973.5780078125,,29841.733114017217,25.944449591351386,-669.6398480519492,-412.6587617019185,32351.80654579269,30230.54990234375,28109.293258894813,675.9592637866169
2020-03-09 00:00:00,27031.44921875,27091.599609375,25923.400390625,26462.599609375,1059000.0,30856.041015625,,29519.91087547986,20.210423621728083,-852.5864427544184,-500.6442979124185,32610.37404414342,29988.47734375,27366.58064335658,761.8228040965014
2020-03-11 00:00:00,26272.75,26791.44921875,26234.099609375,26487.80078125,723300.0,30740.18203125,,29231.13848555321,20.566295470478877,-984.1942346622818,-597.3542852623912,32720.690883320938,29752.769921875,26784.84896042906,747.2175759021084
2020-03-12 00:00:00,25175.900390625,25223.099609375,23536.349609375,23971.150390625,760600.0,30579.6510546875,,28730.187238417187,13.89933030358253,-1276.84829954409,-733.253088118731,33226.07199469688,29398.419921875,25570.767849053118,904.662832757315
2020-03-13 00:00:00,22720.75,25670.75,21351.69921875,25166.44921875,783400.0,30434.733046875,,28390.7836174965,26.145187821878125,-1396.233221073493,-865.8491147096834,33230.9031534621,29091.71240234375,24952.521651225397,1148.5476862210783
2020-03-16 00:00:00,24061.599609375,24074.150390625,23008.25,23101.150390625,481900.0,30253.523046875,,27887.00902446112,20.673834149164193,-1638.6101091754645,-1020.4013136028397,33410.57520658405,28672.12490234375,23933.674598103447,1220.665652830287
2020-03-17 00:00:00,23348.05078125,23449.5,22002.0,22155.150390625,537700.0,30047.7490625,,27341.11772600054,18.73940938660118,-1885.2972994641823,-1193.3805107751082,33586.30504730087,28218.369921875,22850.43479644913,1236.8681061995521
2020-03-18 00:00:00,22411.849609375,22544.05078125,20267.94921875,20580.19921875,875300.0,29817.968046875,,26697.22072531001,16.047296149704096,-2182.7230001594544,-1391.2490086519774,33875.108802125746,27705.63984375,21536.17088537425,1311.0990673638698
2020-03-19 00:00:00,19428.94921875,21035.05078125,18675.650390625,20083.5,476600.0,29594.8950390625,,26067.34256099477,15.300742542365029,-2430.497227554217,-1599.0986524324253,34033.79360737066,27181.68984375,20329.58608012934,1385.9777333110935
2020-03-20 00:00:00,19898.30078125,20924.55078125,19265.0,20317.599609375,501800.0,29373.2590234375,,25519.74799417384,17.25460883050407,-2578.2497476705794,-1794.9288714800562,33907.80648433439,26655.65986328125,19403.51324222811,1405.5186653067299
2020-03-23 00:00:00,18311.30078125,18895.650390625,16791.05078125,16917.650390625,307600.0,29084.1390234375,,24700.500603359662,12.679713964211317,-2935.8495259221927,-2023.1130023684836,34073.2874490525,25954.39990234375,17835.512355635,1557.0208197937493
2020-03-24 00:00:00,17705.849609375,17841.400390625,16116.25,17107.30078125,391700.0,28784.43703125,,23977.338715539696,14.048685808024374,-3167.4345116145196,-2251.9773042176907,33989.74922289742,25287.0099609375,16584.270698977576,1569.0300748531245
2020-03-25 00:00:00,16759.94921875,18740.19921875,16635.5,18481.05078125,394600.0,28512.1100390625,,23453.88272179782,23.414865641400468,-3203.1927253436697,-2442.220388442887,33536.9042494836,24689.4275390625,15841.950828641395,1607.292156560044
2020-03-26 00:00:00,18781.849609375,20409.349609375,18364.5,19613.900390625,482900.0,28260.8350390625,,23088.17011882898,30.17237248840999,-3104.3350296503413,-2574.643316684378,32871.17621042616,24154.780078125,15438.383945823842,1638.546260332541
2020-03-27 00:00:00,20801.599609375,21462.400390625,19580.099609375,19969.0,539400.0,28018.78203125,,22791.106297988124,32.19206453924711,-2963.17834732337,-2652.3503228121767,32079.406252022338,23643.880078125,15208.353904227662,1655.9572975409308
2020-03-30 00:00:00,19254.44921875,19716.25,18668.69921875,18782.400390625,327000.0,27757.93203125,,22409.32478300116,29.157180606250506,-2913.474609526471,-2704.575180155036,31417.410877395563,23125.642578125,14833.874278854437,1630.5532606630072
2020-03-31 00:00:00,19307.650390625,19466.30078125,18792.400390625,19144.0,309800.0,27503.7340234375,,22098.341470334384,31.283187639488787,-2812.4853918776025,-2726.1572224995493,30663.30092037105,22639.42255859375,14615.544196816449,1562.935198517435
2020-04-01 00:00:00,19122.400390625,19154.75,18042.25,18208.349609375,274900.0,27236.0880078125,,21727.86605500492,28.8690004488209,-2775.9504474803107,-2736.115867495702,29743.324714952327,22090.9875,14438.650285047672,1530.7612557661898
2020-04-03 00:00:00,18325.05078125,18326.099609375,17143.19921875,17249.30078125,342500.0,26959.461015625,,21301.336028933023,26.602796302216262,-2792.1967599826603,-2747.3320459930937,28823.658159939303,21520.767578125,14217.876996310697,1505.9140511132478
2020-04-07 00:00:00,18454.55078125,19190.55078125,17953.75,19062.5,435400.0,26721.76,,21088.11354998702,36.717243637001204,-2628.462773581563,-2723.5581915107878,27586.55630504114,21033.12509765625,14479.693890271363,1537.0094760337302
2020-04-08 00:00:00,18799.400390625,20324.099609375,18482.900390625,18946.44921875,508400.0,26486.66,,20884.145518440637,36.37177047624996,-2479.4847807621118,-2674.743509361053,26410.35373189642,20590.37509765625,14770.396463416084,1558.737314799178
2020-04-09 00:00:00,19553.150390625,19988.30078125,19166.900390625,19913.599609375,390000.0,26264.8509765625,,20791.7125747201,41.326467520053136,-2257.356296186903,-2591.266066726223,25424.15151800574,20262.92509765625,15101.698677306762,1521.8169039206653
2020-04-13 00:00:00,19854.900390625,19887.05078125,19294.0,19488.0,288200.0,26029.7759765625,,20667.549472365805,39.855681812019014,-2091.5501156158753,-2491.3228765041536,24216.25614567264,19912.93505859375,15609.613971514862,1457.372811453118
2020-04-15 00:00:00,20096.349609375,20184.099609375,18776.75,19057.05078125,389900.0,25794.168984375,,20514.16864464049,38.366714091486976,-1972.1873748908183,-2387.4957761814867,23556.93107843381,19667.230078125,15777.529077816193,1453.7997255903954
2020-04-16 00:00:00,18957.150390625,19520.30078125,18703.44921875,19400.0,350300.0,25566.9409765625,,20408.05734515092,40.27881948752308,-1828.8367158482142,-2275.763964114832,22339.187106946323,19378.9076171875,16418.628127428674,1408.3034282267959
2020-04-17 00:00:00,20394.75,20866.55078125,19729.30078125,20681.44921875,475000.0,25363.0299609375,,20434.094666446068,46.90694178145952,-1593.4596325857965,-2139.303097809025,21762.520289119286,19257.92255859375,16753.324828068213,1412.463953442739
2020-04-20 00:00:00,21104.69921875,21122.099609375,20444.25,20522.650390625,438600.0,25160.5349609375,,20442.5285449393,46.22232973570702,-1403.5560165173956,-1992.1536815506993,21387.06229165271,19176.29755859375,16965.53282553479,1359.9915002950434
2020-04-21 00:00:00,19812.05078125,19891.44921875,19247.94921875,19409.349609375,311900.0,24932.0499609375,,20344.130551076036,41.634467810154014,-1327.5865105063422,-1859.2402473418279,21236.822442381334,19117.755078125,16998.687713868665,1353.8993339793258
2020-04-22 00:00:00,19306.94921875,19806.349609375,19051.94921875,19701.849609375,349400.0,24725.621953125,,20282.960937580698,43.228820736567954,-1229.60371792781,-1733.3129414590244,21189.29221733405,19098.67255859375,17008.05289985345,1311.0779808825882
2020-04-23 00:00:00,19871.349609375,20356.5,19584.400390625,20267.94921875,325400.0,24517.246953125,,20281.53125007301,46.2869743620159,-1093.665051565109,-1605.3833634802413,21181.12429617242,19096.1900390625,17011.255781952583,1272.5795257749035
2020-04-24 00:00:00,19697.650390625,19950.150390625,19515.400390625,19586.650390625,305700.0,24288.9409765625,,20215.352120601772,43.26625643644088,-1029.0456035066964,-1490.1158114855325,21066.653516911432,19229.6400390625,17392.626561213565,1235.4344759427674
2020-04-27 00:00:00,19870.80078125,20224.75,19847.650390625,20081.150390625,299900.0,24064.48296875,,20202.571003461126,46.01984376316633,-927.2435219394865,-1377.5413535763234,20969.033589349223,19378.33251953125,17787.631449713277,1192.7676997593553
